WorkOrderID,ProductID,OrderQty,StockedQty,ScrappedQty,StartDate,EndDate,DueDate,ScrapReasonID,ModifiedDate,,
70362,779,180,586,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
71329,779,207,458,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
71441,779,96,558,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
71763,779,66,439,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
71857,779,55,788,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
72064,779,44,339,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
265,719,40,700,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
296,719,28,543,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
375,719,66,861,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
414,719,308,661,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
517,719,90,871,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
583,719,323,652,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
859,719,75,598,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
936,719,601,688,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
968,719,763,361,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1011,719,547,442,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1095,719,38,544,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1227,719,610,422,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1375,719,709,749,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1455,719,89,687,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1589,719,3,637,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1667,719,504,362,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1893,719,706,640,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1959,719,56,351,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
2160,719,379,895,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
2202,719,549,381,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
2621,719,74,839,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
2695,719,848,771,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
2731,719,609,587,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
2847,719,627,694,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
3063,719,73,389,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
3174,719,308,650,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
3211,719,478,366,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
3411,719,69,303,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
3442,719,663,496,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
3560,719,64,753,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
3784,719,3,834,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
3821,719,12,788,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
3977,719,55,729,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
4026,719,7,880,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
4080,719,659,773,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
4200,719,513,762,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
4241,719,210,332,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
4400,719,38,445,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
4438,719,620,761,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
4475,719,692,659,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
4514,719,808,371,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
4546,719,60,422,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
5062,719,814,639,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
5136,719,51,676,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
5316,719,4,462,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
5385,719,340,309,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
5434,719,671,416,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
5512,719,52,869,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
5554,719,68,642,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
5689,719,28,529,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
6201,719,677,823,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
6373,719,15,606,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
6461,719,38,380,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
6544,719,24,625,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
6578,719,744,374,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
6627,719,65,526,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
6680,719,161,302,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
7190,719,31,564,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
7287,719,100,535,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
7331,719,567,786,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
7504,719,765,565,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
7556,719,350,696,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
7635,719,74,529,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
7829,719,24,750,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
8078,719,337,350,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
8153,719,139,519,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
8226,719,70,445,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
8269,719,15,717,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
8311,719,110,443,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
8451,719,78,572,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
8570,719,97,400,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
8612,719,375,531,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
8650,719,84,547,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
8816,719,92,362,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
8959,719,552,785,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
9007,719,42,566,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
9174,719,752,796,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
9254,719,17,473,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
9300,719,670,397,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
9345,719,29,858,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
9467,719,25,397,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
9786,719,802,373,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
9816,719,416,674,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
9850,719,291,481,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
9894,719,13,710,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
9967,719,1,819,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
10037,719,21,693,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
10204,719,844,838,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
10512,719,205,798,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
10546,719,79,480,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
10798,719,697,677,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
10899,719,456,715,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
10996,719,842,755,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
11036,719,286,831,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
11087,719,627,838,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
11174,719,794,587,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
11211,719,98,372,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
11367,719,37,513,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
11525,719,23,477,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
11562,719,524,806,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
11757,719,73,724,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
11846,719,803,379,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
11925,719,4,565,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
12025,719,6,779,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
12092,719,9,813,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
12180,719,554,447,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
12228,719,23,717,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
12352,719,616,798,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
12439,719,256,636,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
12583,719,68,366,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
12628,719,552,630,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
12814,719,468,680,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
12890,719,556,323,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
13482,719,20,498,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
13518,719,656,331,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
13701,719,894,528,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
13741,719,338,892,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
13880,719,773,310,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
13972,719,55,462,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
14086,719,93,530,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
14131,719,48,452,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
14185,719,20,321,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
14623,719,874,658,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
14670,719,326,494,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
14770,719,172,480,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
14819,719,813,454,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
14863,719,76,458,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15040,719,94,507,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15389,719,81,694,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15443,719,353,304,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15497,719,39,528,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15590,719,46,743,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15646,719,848,490,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15693,719,15,519,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15731,719,464,556,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15901,719,41,810,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16213,719,354,510,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16272,719,384,353,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16327,719,485,696,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16470,719,586,770,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16565,719,90,647,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16731,719,44,715,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
17027,719,8,771,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
17256,719,85,875,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
17556,719,427,764,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
17764,719,378,470,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
17814,719,87,305,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
17909,719,704,389,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18112,719,14,897,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18416,719,47,498,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18521,719,13,804,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18581,719,25,327,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18635,719,46,576,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
19029,719,34,816,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
19143,719,42,412,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
19286,719,361,573,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
19709,719,28,327,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
19755,719,420,399,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
19921,719,827,437,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
20274,719,557,441,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
20431,719,26,660,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
20579,719,798,374,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
20635,719,298,513,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
20686,719,666,495,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
21495,719,96,391,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
21597,719,66,371,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
21699,719,53,326,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
21799,719,828,721,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
22187,719,860,447,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
22533,719,382,475,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
22735,719,278,874,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
22824,719,564,768,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23162,719,894,751,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23212,719,65,388,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23294,719,555,481,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23384,719,53,541,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23486,719,879,344,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23950,719,18,497,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
24001,719,456,372,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
24052,719,567,838,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
24324,719,354,795,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
24726,719,640,797,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25374,719,77,489,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25598,719,283,833,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25770,719,305,506,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25937,719,90,378,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25981,719,496,381,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26415,719,27,876,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26826,719,697,600,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27261,719,601,874,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27369,719,252,459,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27424,719,45,724,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27472,719,43,677,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27848,719,184,465,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27967,719,733,522,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28078,719,88,775,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28195,719,8,764,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28442,719,730,730,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28558,719,161,392,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28772,719,97,581,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28888,719,64,394,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29038,719,687,698,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29164,719,99,581,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29444,719,415,422,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29600,719,37,499,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29873,719,304,628,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30100,719,6,654,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30240,719,137,549,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31643,719,13,827,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31701,719,470,561,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31765,719,54,784,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31825,719,96,566,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31880,719,674,588,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31992,719,807,622,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32266,719,83,623,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32433,719,85,846,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32709,719,711,884,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33043,719,568,675,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33536,719,417,480,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33913,719,27,883,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34028,719,82,477,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34214,719,88,546,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34326,719,327,740,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34433,719,91,708,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34490,719,89,366,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35126,719,180,402,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35196,719,134,544,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35786,719,202,672,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35907,719,81,372,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36032,719,832,533,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36092,719,81,353,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36150,719,248,463,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36210,719,32,496,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36329,719,94,455,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16314,784,72,465,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16375,784,73,532,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16554,784,23,376,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16719,784,38,600,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
17247,784,233,504,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
17300,784,80,358,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
17945,784,259,343,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18102,784,409,558,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18402,784,19,686,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18512,784,199,772,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18571,784,65,790,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18623,784,264,853,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18676,784,511,357,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18801,784,597,558,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
19081,784,3,778,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
19180,784,784,831,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
19857,784,98,454,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
20020,784,28,349,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
20087,784,449,712,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
20137,784,139,540,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
20265,784,303,621,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
20426,784,294,642,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
20729,784,473,567,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
21072,784,51,567,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
21691,784,317,518,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
21743,784,39,512,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
22121,784,55,306,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
22178,784,807,773,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
22233,784,6,686,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
22468,784,88,402,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23250,784,786,787,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23578,784,379,614,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23630,784,65,885,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23787,784,145,591,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
24098,784,102,540,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
24434,784,118,846,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
24544,784,289,571,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
24829,784,77,470,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
24894,784,149,874,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
24961,784,892,876,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25025,784,364,750,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25308,784,447,486,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25363,784,617,729,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25424,784,23,598,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25468,784,528,505,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25708,784,238,819,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26174,784,35,315,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26405,784,549,417,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26518,784,6,746,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26680,784,208,450,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26820,784,177,437,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26874,784,85,371,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26935,784,492,592,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26984,784,481,482,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27088,784,259,675,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27131,784,57,837,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27187,784,831,578,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27312,784,7,490,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27655,784,356,777,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28020,784,114,524,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28066,784,99,477,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28132,784,463,344,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28338,784,792,865,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28380,784,139,869,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28431,784,14,673,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28609,784,35,352,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28643,784,6,561,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28762,784,191,730,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28825,784,413,897,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28935,784,791,568,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29029,784,56,724,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29092,784,392,470,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29761,784,402,659,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29820,784,58,576,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29917,784,72,730,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30179,784,353,387,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30231,784,2,434,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30417,784,106,311,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30579,784,37,580,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30906,784,6,460,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30960,784,4,885,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31278,784,55,600,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31383,784,875,511,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31544,784,421,601,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31979,784,47,889,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32101,784,80,498,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32155,784,80,312,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32421,784,291,346,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32915,784,35,468,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33225,784,629,874,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33286,784,202,637,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33650,784,27,469,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33706,784,154,463,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33761,784,759,467,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33908,784,503,642,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34136,784,88,535,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34203,784,148,639,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34321,784,53,628,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34427,784,97,485,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34536,784,819,350,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34608,784,74,654,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35297,784,862,539,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35358,784,56,468,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35413,784,437,407,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35837,784,209,828,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35900,784,146,769,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36143,784,479,494,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36263,784,803,682,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36478,784,465,564,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36937,784,274,445,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37024,784,50,540,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37153,784,718,426,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37230,784,615,513,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37646,784,44,454,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37907,784,12,570,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37983,784,73,353,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38126,784,267,475,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38198,784,794,723,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38290,784,654,388,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38447,784,269,639,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38524,784,81,399,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38625,784,93,552,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38772,784,207,776,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
39114,784,323,531,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
39606,784,99,403,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
39992,784,444,459,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
